InvoiceId,ChargePeriodStart,ChargePeriodEnd,ProviderName,ServiceName,ConsumedQuantity,ConsumedUnit,PricingCurrency,PricingCurrencyListUnitPrice,PricingCurrencyContractedUnitPrice,PricingCurrencyEffectiveCost,BillingCurrency,ListCost,EffectiveCost,BillingAccountId,BillingAccountType,SubAccountType,RegionId
AWS-3848,2024-08-06,2024-08-07,AWS,Lambda,94,Hours,USD,1.65,1.44,135.63,USD,164.37,134.89,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-9283,2024-08-06,2024-08-07,Azure,VM,40,Hours,USD,4.08,3.76,150.32,USD,176.71,151.71,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-5405,2024-08-06,2024-08-07,Azure,Blob Storage,24,Hours,USD,4.7,4.16,99.73,USD,122.64,87.67,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-2166,2024-08-06,2024-08-07,Azure,Functions,78,Hours,USD,1.75,1.5,116.94,USD,138.44,115.9,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-8853,2024-08-06,2024-08-07,GCP,Compute Engine,48,Hours,USD,1.57,1.49,71.51,USD,80.34,63.7,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-9097,2024-08-06,2024-08-07,GCP,Cloud Storage,85,Hours,USD,0.6,0.52,44.47,USD,50.98,46.74,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-2331,2024-08-06,2024-08-07,GCP,Cloud Functions,33,Hours,USD,2.62,2.4,79.16,USD,90.83,80.07,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-4728,2024-08-06,2024-08-07,Snowflake,Warehouse,23,Credit,USD,1.01,0.99,22.8,USD,25.01,23.54,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-5207,2024-08-06,2024-08-07,Snowflake,Storage,75,Credit,USD,0.64,0.56,42.32,USD,52.27,48.11,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-1358,2024-08-06,2024-08-07,Databricks,Jobs,82,Credit,USD,0.81,0.75,61.74,USD,67.16,61.95,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-5410,2024-08-06,2024-08-07,Databricks,Clusters,28,Credit,USD,2.23,2.07,57.93,USD,63.54,45.92,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-8884,2024-08-06,2024-08-07,OpenAI,GPT-4 API,70,Credit,USD,0.78,0.73,51.1,USD,57.1,49.61,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-4980,2024-08-06,2024-08-07,OpenAI,Embedding API,98,Credit,USD,2.44,2.32,227.5,USD,261.78,216.62,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-9814,2024-08-07,2024-08-08,AWS,EC2,34,Hours,USD,3.08,2.84,96.64,USD,107.37,87.23,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-3965,2024-08-07,2024-08-08,AWS,S3,58,Hours,USD,4.53,4.37,253.31,USD,262.98,224.97,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-1973,2024-08-07,2024-08-08,AWS,Lambda,14,Hours,USD,3.53,3.36,47.04,USD,53.14,42.55,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-7584,2024-08-07,2024-08-08,Azure,VM,49,Hours,USD,5.42,5.01,245.33,USD,288.65,269.13,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-2395,2024-08-07,2024-08-08,Azure,Blob Storage,85,Hours,USD,3.36,2.95,250.65,USD,291.45,222.96,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-2318,2024-08-07,2024-08-08,Azure,Functions,82,Hours,USD,2.55,2.24,183.35,USD,218.36,163.65,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-9397,2024-08-07,2024-08-08,GCP,Compute Engine,91,Hours,USD,0.77,0.67,61.16,USD,71.19,63.69,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-7472,2024-08-07,2024-08-08,GCP,Cloud Storage,81,Hours,USD,1.0,0.88,71.47,USD,88.72,75.28,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-6666,2024-08-07,2024-08-08,GCP,Cloud Functions,72,Hours,USD,0.37,0.34,24.57,USD,28.68,21.15,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-4922,2024-08-07,2024-08-08,Snowflake,Warehouse,23,Credit,USD,6.7,6.14,141.3,USD,161.42,133.13,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-2878,2024-08-07,2024-08-08,Snowflake,Storage,58,Credit,USD,1.73,1.53,88.72,USD,106.83,88.97,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-5339,2024-08-07,2024-08-08,Databricks,Jobs,75,Credit,USD,2.29,2.14,160.47,USD,177.63,159.72,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-7741,2024-08-07,2024-08-08,Databricks,Clusters,79,Credit,USD,2.42,2.2,173.91,USD,196.48,181.05,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-9890,2024-08-07,2024-08-08,OpenAI,GPT-4 API,74,Credit,USD,2.5,2.25,166.83,USD,193.11,179.42,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-2983,2024-08-07,2024-08-08,OpenAI,Embedding API,38,Credit,USD,0.93,0.9,34.13,USD,36.61,30.53,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-2406,2024-08-08,2024-08-09,AWS,EC2,60,Hours,USD,1.26,1.17,70.45,USD,79.85,72.58,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-7813,2024-08-08,2024-08-09,AWS,S3,27,Hours,USD,9.86,8.68,234.39,USD,277.99,207.3,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-7886,2024-08-08,2024-08-09,AWS,Lambda,21,Hours,USD,11.55,10.82,227.29,USD,257.36,242.32,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-5920,2024-08-08,2024-08-09,Azure,VM,73,Hours,USD,2.0,1.84,134.43,USD,149.84,123.05,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-3721,2024-08-08,2024-08-09,Azure,Blob Storage,32,Hours,USD,4.73,4.48,143.21,USD,153.72,133.37,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-5072,2024-08-08,2024-08-09,Azure,Functions,70,Hours,USD,1.78,1.54,107.54,USD,126.5,92.48,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-4258,2024-08-08,2024-08-09,GCP,Compute Engine,92,Hours,USD,1.09,0.94,86.68,USD,102.35,85.28,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-9089,2024-08-08,2024-08-09,GCP,Cloud Storage,42,Hours,USD,3.09,2.73,114.54,USD,133.49,103.09,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-3103,2024-08-08,2024-08-09,GCP,Cloud Functions,66,Hours,USD,2.33,2.15,142.12,USD,154.36,141.89,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-3786,2024-08-08,2024-08-09,Snowflake,Warehouse,32,Credit,USD,6.9,6.21,198.78,USD,223.47,211.23,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-7483,2024-08-08,2024-08-09,Snowflake,Storage,58,Credit,USD,4.95,4.71,273.2,USD,302.31,274.22,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-1738,2024-08-08,2024-08-09,Databricks,Jobs,73,Credit,USD,3.46,3.36,245.18,USD,260.34,182.49,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-5665,2024-08-08,2024-08-09,Databricks,Clusters,77,Credit,USD,2.28,2.09,160.73,USD,179.29,164.24,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-1684,2024-08-08,2024-08-09,OpenAI,GPT-4 API,18,Credit,USD,11.06,10.44,187.85,USD,215.72,189.76,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-7217,2024-08-08,2024-08-09,OpenAI,Embedding API,20,Credit,USD,5.54,5.28,105.54,USD,116.7,97.7,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-4930,2024-08-09,2024-08-10,AWS,EC2,92,Hours,USD,2.4,2.21,203.34,USD,239.29,202.56,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-9207,2024-08-09,2024-08-10,AWS,S3,27,Hours,USD,3.99,3.83,103.36,USD,110.08,94.08,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-1601,2024-08-09,2024-08-10,AWS,Lambda,51,Hours,USD,1.16,1.1,56.32,USD,60.73,52.24,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-6995,2024-08-09,2024-08-10,Azure,VM,72,Hours,USD,2.92,2.81,202.65,USD,227.72,169.26,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-8723,2024-08-09,2024-08-10,Azure,Blob Storage,72,Hours,USD,4.15,3.54,254.95,USD,315.89,239.76,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-1908,2024-08-09,2024-08-10,Azure,Functions,38,Hours,USD,6.4,6.21,235.94,USD,245.37,213.95,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-5633,2024-08-09,2024-08-10,GCP,Compute Engine,89,Hours,USD,0.93,0.8,71.32,USD,84.31,60.65,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-8146,2024-08-09,2024-08-10,GCP,Cloud Storage,32,Hours,USD,7.29,6.8,217.59,USD,237.63,214.07,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-5908,2024-08-09,2024-08-10,GCP,Cloud Functions,19,Hours,USD,4.23,3.74,70.97,USD,83.02,61.03,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-1557,2024-08-09,2024-08-10,Snowflake,Warehouse,91,Credit,USD,0.74,0.71,64.65,USD,72.05,54.65,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-2311,2024-08-09,2024-08-10,Snowflake,Storage,70,Credit,USD,4.2,4.1,287.32,USD,319.29,285.65,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-7564,2024-08-09,2024-08-10,Databricks,Jobs,13,Credit,USD,14.23,13.23,172.01,USD,193.95,162.03,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-1713,2024-08-09,2024-08-10,Databricks,Clusters,91,Credit,USD,2.62,2.4,218.2,USD,247.18,204.21,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-9101,2024-08-09,2024-08-10,OpenAI,GPT-4 API,64,Credit,USD,1.64,1.55,99.2,USD,106.19,85.59,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-3078,2024-08-09,2024-08-10,OpenAI,Embedding API,11,Credit,USD,19.87,17.32,190.53,USD,236.95,191.94,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-4461,2024-08-10,2024-08-11,AWS,EC2,59,Hours,USD,1.68,1.56,91.92,USD,100.91,94.86,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-1072,2024-08-10,2024-08-11,AWS,S3,22,Hours,USD,6.08,5.44,119.76,USD,139.32,99.88,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-1313,2024-08-10,2024-08-11,AWS,Lambda,79,Hours,USD,2.16,2.1,166.29,USD,178.11,158.44,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-2937,2024-08-10,2024-08-11,Azure,VM,97,Hours,USD,2.61,2.44,236.87,USD,265.61,245.73,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-6291,2024-08-10,2024-08-11,Azure,Blob Storage,60,Hours,USD,0.69,0.61,36.76,USD,43.67,38.98,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-7929,2024-08-10,2024-08-11,Azure,Functions,29,Hours,USD,10.07,8.94,259.39,USD,307.53,287.93,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-3140,2024-08-10,2024-08-11,GCP,Compute Engine,26,Hours,USD,5.78,5.38,140.0,USD,158.97,147.07,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-2003,2024-08-10,2024-08-11,GCP,Cloud Storage,45,Hours,USD,5.27,5.02,225.98,USD,253.25,178.59,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-1054,2024-08-10,2024-08-11,GCP,Cloud Functions,64,Hours,USD,1.28,1.12,71.75,USD,83.99,59.82,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-3171,2024-08-10,2024-08-11,Snowflake,Warehouse,69,Credit,USD,3.55,3.43,236.6,USD,263.71,190.26,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-1227,2024-08-10,2024-08-11,Snowflake,Storage,54,Credit,USD,5.49,5.04,272.01,USD,326.07,297.5,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-4903,2024-08-10,2024-08-11,Databricks,Jobs,66,Credit,USD,1.54,1.44,94.92,USD,105.93,83.6,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-9588,2024-08-10,2024-08-11,Databricks,Clusters,24,Credit,USD,3.39,3.2,76.79,USD,84.54,68.33,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-6300,2024-08-10,2024-08-11,OpenAI,GPT-4 API,56,Credit,USD,3.95,3.54,198.19,USD,225.05,205.36,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-1509,2024-08-10,2024-08-11,OpenAI,Embedding API,24,Credit,USD,7.78,6.74,161.7,USD,202.85,142.04,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-2706,2024-08-11,2024-08-12,AWS,EC2,29,Hours,USD,8.36,7.86,227.99,USD,257.4,216.79,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-7210,2024-08-11,2024-08-12,AWS,S3,95,Hours,USD,1.39,1.2,113.53,USD,142.86,100.03,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-3888,2024-08-11,2024-08-12,AWS,Lambda,88,Hours,USD,3.31,2.97,261.11,USD,315.85,235.27,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-9822,2024-08-11,2024-08-12,Azure,VM,10,Hours,USD,23.59,22.46,224.64,USD,253.57,191.06,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-6486,2024-08-11,2024-08-12,Azure,Blob Storage,15,Hours,USD,5.16,4.65,69.74,USD,83.93,77.44,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-1382,2024-08-11,2024-08-12,Azure,Functions,96,Hours,USD,0.89,0.84,80.2,USD,87.39,78.36,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-2445,2024-08-11,2024-08-12,GCP,Compute Engine,93,Hours,USD,1.88,1.66,154.53,USD,174.66,126.37,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-5889,2024-08-11,2024-08-12,GCP,Cloud Storage,81,Hours,USD,3.43,3.02,244.65,USD,286.64,257.56,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-7946,2024-08-11,2024-08-12,GCP,Cloud Functions,89,Hours,USD,2.83,2.59,230.72,USD,277.19,218.93,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-7698,2024-08-11,2024-08-12,Snowflake,Warehouse,25,Credit,USD,3.05,2.78,69.51,USD,76.76,54.05,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-6227,2024-08-11,2024-08-12,Snowflake,Storage,45,Credit,USD,4.12,3.74,168.45,USD,199.9,155.89,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-1266,2024-08-11,2024-08-12,Databricks,Jobs,20,Credit,USD,5.76,5.38,107.64,USD,121.37,94.04,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-3003,2024-08-11,2024-08-12,Databricks,Clusters,39,Credit,USD,7.69,6.81,265.67,USD,309.35,240.58,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-6759,2024-08-11,2024-08-12,OpenAI,GPT-4 API,69,Credit,USD,1.54,1.49,103.1,USD,116.0,106.65,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-6969,2024-08-11,2024-08-12,OpenAI,Embedding API,19,Credit,USD,13.27,12.89,244.96,USD,257.94,233.61,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-6359,2024-08-12,2024-08-13,AWS,EC2,92,Hours,USD,1.36,1.28,117.37,USD,131.53,95.88,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-5141,2024-08-12,2024-08-13,AWS,S3,31,Hours,USD,8.43,8.24,255.29,USD,265.3,229.62,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-8706,2024-08-12,2024-08-13,AWS,Lambda,14,Hours,USD,11.6,10.89,152.45,USD,176.07,151.37,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-8988,2024-08-12,2024-08-13,Azure,VM,39,Hours,USD,1.1,1.05,41.12,USD,45.51,36.66,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-5073,2024-08-12,2024-08-13,Azure,Blob Storage,11,Hours,USD,6.8,5.9,64.93,USD,77.64,54.62,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-7315,2024-08-12,2024-08-13,Azure,Functions,52,Hours,USD,3.62,3.51,182.65,USD,199.97,177.67,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-5946,2024-08-12,2024-08-13,GCP,Compute Engine,77,Hours,USD,2.55,2.35,180.88,USD,214.07,152.64,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-2315,2024-08-12,2024-08-13,GCP,Cloud Storage,48,Hours,USD,2.11,1.98,94.85,USD,105.73,87.3,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-8951,2024-08-12,2024-08-13,GCP,Cloud Functions,88,Hours,USD,1.32,1.2,105.38,USD,124.76,90.0,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-6421,2024-08-12,2024-08-13,Snowflake,Warehouse,89,Credit,USD,2.69,2.51,223.72,USD,258.66,181.24,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-9051,2024-08-12,2024-08-13,Snowflake,Storage,41,Credit,USD,3.45,3.36,137.59,USD,154.84,145.31,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-5193,2024-08-12,2024-08-13,Databricks,Jobs,43,Credit,USD,3.64,3.37,144.73,USD,158.6,131.27,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-3250,2024-08-12,2024-08-13,Databricks,Clusters,17,Credit,USD,16.98,15.26,259.34,USD,294.92,235.57,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-4888,2024-08-12,2024-08-13,OpenAI,GPT-4 API,86,Credit,USD,0.41,0.35,30.0,USD,37.61,32.41,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-8088,2024-08-12,2024-08-13,OpenAI,Embedding API,34,Credit,USD,0.77,0.72,24.62,USD,27.58,22.72,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-8203,2024-08-13,2024-08-14,AWS,EC2,84,Hours,USD,0.31,0.3,24.87,USD,26.71,23.18,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-6489,2024-08-13,2024-08-14,AWS,S3,33,Hours,USD,1.83,1.74,57.58,USD,65.87,47.38,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-2721,2024-08-13,2024-08-14,AWS,Lambda,91,Hours,USD,2.44,2.3,209.65,USD,240.9,199.71,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-7994,2024-08-13,2024-08-14,Azure,VM,66,Hours,USD,2.29,1.97,130.12,USD,152.29,141.27,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-4941,2024-08-13,2024-08-14,Azure,Blob Storage,95,Hours,USD,1.25,1.16,109.92,USD,122.04,109.42,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-6739,2024-08-13,2024-08-14,Azure,Functions,45,Hours,USD,4.48,3.88,174.79,USD,219.44,198.68,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-4241,2024-08-13,2024-08-14,GCP,Compute Engine,81,Hours,USD,1.06,0.95,76.95,USD,93.93,85.75,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-2913,2024-08-13,2024-08-14,GCP,Cloud Storage,29,Hours,USD,5.41,4.74,137.4,USD,163.17,141.8,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-3995,2024-08-13,2024-08-14,GCP,Cloud Functions,52,Hours,USD,1.25,1.16,60.14,USD,69.53,54.12,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-7247,2024-08-13,2024-08-14,Snowflake,Warehouse,63,Credit,USD,4.61,4.38,275.76,USD,295.92,252.29,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-3837,2024-08-13,2024-08-14,Snowflake,Storage,30,Credit,USD,5.24,5.0,150.11,USD,169.55,134.19,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-7331,2024-08-13,2024-08-14,Databricks,Jobs,74,Credit,USD,2.71,2.49,183.97,USD,211.55,195.38,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-7636,2024-08-13,2024-08-14,Databricks,Clusters,49,Credit,USD,1.05,0.93,45.46,USD,51.9,46.09,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-9664,2024-08-13,2024-08-14,OpenAI,GPT-4 API,38,Credit,USD,1.96,1.79,68.18,USD,76.28,70.68,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-5592,2024-08-13,2024-08-14,OpenAI,Embedding API,95,Credit,USD,0.46,0.43,40.41,USD,45.73,42.05,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-2084,2024-08-14,2024-08-15,AWS,EC2,40,Hours,USD,6.91,6.77,270.61,USD,301.05,263.9,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-5741,2024-08-14,2024-08-15,AWS,S3,61,Hours,USD,1.63,1.48,90.26,USD,102.17,73.6,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-8233,2024-08-14,2024-08-15,AWS,Lambda,44,Hours,USD,2.34,2.25,98.98,USD,109.6,89.15,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-7405,2024-08-14,2024-08-15,Azure,VM,48,Hours,USD,1.38,1.26,60.27,USD,67.24,53.22,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-5927,2024-08-14,2024-08-15,Azure,Blob Storage,56,Hours,USD,4.42,3.96,221.67,USD,250.57,198.85,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-2230,2024-08-14,2024-08-15,Azure,Functions,93,Hours,USD,2.37,2.16,200.62,USD,234.54,208.08,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-1278,2024-08-14,2024-08-15,GCP,Compute Engine,47,Hours,USD,0.83,0.81,37.98,USD,40.06,35.34,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-3741,2024-08-14,2024-08-15,GCP,Cloud Storage,36,Hours,USD,2.43,2.23,80.4,USD,92.75,77.56,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-3652,2024-08-14,2024-08-15,GCP,Cloud Functions,24,Hours,USD,4.2,3.73,89.62,USD,104.14,90.44,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-7329,2024-08-14,2024-08-15,Snowflake,Warehouse,74,Credit,USD,0.55,0.5,36.75,USD,41.48,35.83,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-3825,2024-08-14,2024-08-15,Snowflake,Storage,92,Credit,USD,2.21,2.17,199.26,USD,204.72,176.89,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-3828,2024-08-14,2024-08-15,Databricks,Jobs,36,Credit,USD,7.88,7.61,274.0,USD,306.68,273.33,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-8444,2024-08-14,2024-08-15,Databricks,Clusters,40,Credit,USD,1.74,1.69,67.41,USD,73.49,54.28,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-2768,2024-08-14,2024-08-15,OpenAI,GPT-4 API,95,Credit,USD,0.38,0.37,35.51,USD,38.29,32.39,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-4133,2024-08-14,2024-08-15,OpenAI,Embedding API,33,Credit,USD,2.16,1.86,61.51,USD,73.37,58.4,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-1790,2024-08-15,2024-08-16,AWS,EC2,32,Hours,USD,2.91,2.59,82.73,USD,94.82,86.9,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-2898,2024-08-15,2024-08-16,AWS,S3,93,Hours,USD,1.31,1.15,107.31,USD,125.47,118.84,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-2052,2024-08-15,2024-08-16,AWS,Lambda,69,Hours,USD,3.86,3.48,240.04,USD,269.76,243.4,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-5420,2024-08-15,2024-08-16,Azure,VM,87,Hours,USD,2.02,1.79,155.92,USD,192.93,144.18,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-6570,2024-08-15,2024-08-16,Azure,Blob Storage,24,Hours,USD,7.01,6.75,162.04,USD,171.49,160.31,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-1633,2024-08-15,2024-08-16,Azure,Functions,92,Hours,USD,0.43,0.38,34.57,USD,43.08,40.73,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-6630,2024-08-15,2024-08-16,GCP,Compute Engine,59,Hours,USD,0.49,0.48,28.09,USD,31.29,24.49,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-6866,2024-08-15,2024-08-16,GCP,Cloud Storage,12,Hours,USD,5.32,4.8,57.61,USD,67.07,57.43,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-4172,2024-08-15,2024-08-16,GCP,Cloud Functions,50,Hours,USD,4.77,4.39,219.72,USD,257.99,212.95,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-1110,2024-08-15,2024-08-16,Snowflake,Warehouse,35,Credit,USD,8.34,7.42,259.61,USD,309.67,227.25,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-5723,2024-08-15,2024-08-16,Snowflake,Storage,100,Credit,USD,2.81,2.49,249.3,USD,299.78,217.54,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-2482,2024-08-15,2024-08-16,Databricks,Jobs,34,Credit,USD,2.18,2.09,71.15,USD,80.54,69.02,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-7194,2024-08-15,2024-08-16,Databricks,Clusters,49,Credit,USD,4.39,3.89,190.51,USD,232.46,218.29,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-4506,2024-08-15,2024-08-16,OpenAI,GPT-4 API,24,Credit,USD,1.45,1.39,33.44,USD,36.2,34.2,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-8631,2024-08-15,2024-08-16,OpenAI,Embedding API,37,Credit,USD,6.88,6.6,244.37,USD,273.07,198.2,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-7476,2024-08-16,2024-08-17,AWS,EC2,40,Hours,USD,6.26,5.56,222.5,USD,270.59,233.65,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-8494,2024-08-16,2024-08-17,AWS,S3,70,Hours,USD,3.33,3.21,224.61,USD,234.73,186.59,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-5849,2024-08-16,2024-08-17,AWS,Lambda,11,Hours,USD,2.19,1.95,21.47,USD,25.19,22.78,AW-Account,Payer Account,Subscription,AWS-us-east-1
